,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
0,2021-06-14 14:10:00,68.41211,13.37591,14.0,7.73,5.0,0.8,0.49,1.03,0.44
0,2021-06-14 14:15:00,103.12197,14.30215,14.0,8.68,5.59634,0.8,0.49,1.03,0.44
0,2021-06-14 14:20:00,102.90294,15.36883,13.8,8.36883,5.4185,0.8,0.21,0.8,0.42
0,2021-06-14 14:25:00,100.08013,17.79,13.8,10.62585,7.89415,0.8,0.19,0.8,0.41
0,2021-06-14 14:30:00,104.67319,13.99,13.8,8.88,5.42147,0.8,0.34,0.95,0.41
0,2021-06-14 14:35:00,108.95972,13.99,10.6,8.88,4.49,0.8,0.14,0.45,0.2
0,2021-06-14 14:40:00,83.78216,14.73,10.6,8.68,5.0,0.8,0.14,0.73,0.2
0,2021-06-14 14:45:00,91.85575,13.29213,10.6,7.73,5.0,0.8,0.14,0.8,0.18
0,2021-06-14 14:50:00,103.96232,13.29213,10.6,8.88,5.0,0.8,0.18,0.95,0.41
0,2021-06-14 14:55:00,104.95865,18.66697,10.6,6.0,4.49,0.8,0.14,0.8,0.2
0,2021-06-14 15:00:00,113.46855,13.0,10.6,6.0,2.78,0.8,0.14,0.8,0.18
0,2021-06-14 15:05:00,59.83015,32.36,10.7,6.98,2.77,0.8,0.14,0.89816,0.18
0,2021-06-14 15:10:00,102.17051,32.0,10.6,5.73,3.08,0.8,0.14,0.44,0.18
0,2021-06-14 15:15:00,95.22322,18.4,10.7,7.93,3.08,0.8,0.14,0.44,0.18
0,2021-06-14 15:20:00,88.91158,30.0,10.7,15.15,4.49,0.8,0.14,0.38,0.18
0,2021-06-14 15:25:00,99.00124,24.9,10.7,20.45,4.49,0.8,0.14,0.73,0.18
0,2021-06-14 15:30:00,116.90494,24.9,13.8,24.01,5.0,0.8,0.14,0.45,0.18
0,2021-06-14 15:35:00,60.13585,27.47857,14.0,33.33,5.0,0.8,0.14,0.38,0.18
0,2021-06-14 15:40:00,81.49028,32.0,10.7,50.68,5.88,0.8,0.14,0.38,0.18
0,2021-06-14 15:45:00,74.18061,32.36,10.7,49.98,7.71,0.8,0.14,0.38,0.18
0,2021-06-14 15:50:00,97.17193,33.81,7.73,57.04002,7.73,0.8,0.14,0.45,0.18
0,2021-06-14 15:55:00,153.7246,58.7246,7.73,86.0,13.73,0.8,0.18,0.8,0.18
0,2021-06-14 16:00:00,151.28468,29.24601,6.0,50.68,7.73,0.8,0.05,0.38,0.18
0,2021-06-14 16:05:00,38.47938,29.95244,20.9,86.0,4.95,0.8,0.18,0.8,0.18
0,2021-06-14 16:10:00,82.33368,32.0,17.52,49.98,9.6,0.8,0.14,0.5,0.18
0,2021-06-14 16:15:00,82.95747,32.0,20.9,49.98,9.38,0.8,0.05,0.38,0.18
0,2021-06-14 16:20:00,138.29818,53.98665,14.0,86.0,15.0,0.8,0.18,0.8,0.18
0,2021-06-14 16:25:00,190.9888,50.39701,12.36,86.0,15.0,0.8,0.05,0.38,0.18
0,2021-06-14 16:30:00,226.05827,40.54995,10.7,86.0,15.0,0.8,0.14,0.45,0.18
0,2021-06-14 16:35:00,87.5531,25.0,20.9,86.0,22.0,0.8,0.05,0.38,0.18
0,2021-06-14 16:40:00,195.37,25.0,20.8,40.88,13.73,0.8,0.03,0.19,0.15
0,2021-06-14 16:45:00,249.64908,30.3,20.8,61.22688,15.0,0.8,0.03,0.19,0.15
0,2021-06-14 16:50:00,299.99,32.01,20.0,93.46288,15.1,0.8,0.18,0.8,0.18
0,2021-06-14 16:55:00,314.29404,32.0,18.98,86.0,15.1,0.8,0.03,0.38,0.18
0,2021-06-14 17:00:00,449.59,30.3,20.0,86.0,15.0,0.8,0.05,0.38,0.18
0,2021-06-14 17:05:00,75.29727,59.99,24.2,86.0,13.73,0.8,0.03,0.38,0.18
0,2021-06-14 17:10:00,116.56759,60.36,20.0,99.0,13.73,0.8,0.03,0.18,0.18
0,2021-06-14 17:15:00,0.0002,43.20365,24.2,99.0,9.95,0.8,0.03,0.38,0.18
0,2021-06-14 17:20:00,0.0,42.71029,24.2,86.0,9.6,0.8,0.03,0.38,0.19
0,2021-06-14 17:25:00,6.13514,31.95,24.2,86.0,9.95,0.8,0.14,1.03,0.41
0,2021-06-14 17:30:00,0.00019,42.7104,23.73,200.0,26.0,0.89,0.14,1.03,0.41
0,2021-06-14 17:35:00,79.13966,83.05008,24.0592,1052.49,22.0,0.8,0.14,1.03,0.41
0,2021-06-14 17:40:00,101.33399,59.0,20.9,379.61595,13.73,0.8,0.14,0.45,0.18
0,2021-06-14 17:45:00,77.94534,59.0,20.9,499.0,23.37,0.8,0.14,0.45,0.18
0,2021-06-14 17:50:00,70.0798,63.0,20.9,1043.174,26.0,0.9,0.14,0.45,0.18
0,2021-06-14 17:55:00,145.14213,59.0,20.9,406.775,13.73,0.8,0.14,0.45,0.18
0,2021-06-14 18:00:00,121.58789,108.59009,20.9,1086.28353,22.0,0.8,0.03,0.19,0.18
0,2021-06-14 18:05:00,12638.37737,7816.74789,20.9,12500.0,26.0,0.8,0.03,0.18,0.15
0,2021-06-14 18:10:00,-44.299,532.99412,20.9,1002.19118,12.89,0.8,0.03,0.18,0.15
0,2021-06-14 18:15:00,-127.27525,99.99,20.0,919.21472,22.0,0.9,0.03,0.18,0.07
0,2021-06-14 18:20:00,-209.57448,150.0,20.9,836.91551,3.89,0.8,0.03,0.18,0.07
0,2021-06-14 18:25:00,-62.40979,59.0,20.9,973.72992,9.6,0.8,0.03,0.18,0.15
0,2021-06-14 18:30:00,-123.02118,24.9,20.9,923.46955,12.89,1.01,0.14,0.5,0.2
0,2021-06-14 18:35:00,147.85088,74.0,20.9,1307.7136,22.0,0.8,0.14,0.44,0.18
0,2021-06-14 18:40:00,113.3002,24.9,20.9,1159.7954,26.0,0.95,0.03,0.18,0.15
0,2021-06-14 18:45:00,10.21459,18.65,20.9,1000.0,16.44028,0.8,0.03,0.38,0.18
0,2021-06-14 18:50:00,-14.71752,18.4,21.01,1000.0,12.89,0.8,0.2,1.03,0.2
0,2021-06-14 18:55:00,9.74107,18.4,20.9,1000.0,16.44,0.8,0.14,0.44,0.18
0,2021-06-14 19:00:00,-25.25662,20.6236,21.01,1000.0,12.89,0.8,0.03,0.18,0.18
0,2021-06-14 19:05:00,239.12454,104.46415,20.9,1000.0,22.0,0.8,0.01,0.18,0.18
0,2021-06-14 19:10:00,104.43576,24.9,20.9,999.0,12.89,0.8,0.01,0.18,0.18
0,2021-06-14 19:15:00,105.46489,24.9,20.9,999.0,12.89,0.8,0.01,0.18,0.18
0,2021-06-14 19:20:00,40.00174,24.9,20.9,500.0,8.49,0.8,0.14,0.5,0.18
0,2021-06-14 19:25:00,40.13976,24.9,20.9,276.05039,8.49,0.8,0.18,0.5,0.18
0,2021-06-14 19:30:00,82.82825,24.9,20.9,327.27495,9.38,0.8,0.14,0.38,0.18
0,2021-06-14 19:35:00,282.3383,24.9,14.73,221.59849,8.49,0.8,0.03,0.38,0.18
0,2021-06-14 19:40:00,-183.33319,24.9,24.2,697.00731,8.5364,0.8,0.5,1.03,0.2
0,2021-06-14 19:45:00,-999.9863,25.0,24.2,99.65,2.29,0.8,0.2,1.03,0.42
0,2021-06-14 19:50:00,-37.64381,65.15714,24.2,240.2,8.4958,0.8,0.14,0.45,0.2
0,2021-06-14 19:55:00,1e-05,96.81013,24.2,991.93029,9.99,0.8,0.14,0.45,0.2
0,2021-06-14 20:00:00,49.6331,99.99,24.2,1026.18836,22.63897,0.8,0.2,1.03,0.2
0,2021-06-14 20:05:00,293.8639,58.51465,20.8,1000.0,22.0,0.8,0.03,0.38,0.18
0,2021-06-14 20:10:00,174.45249,49.39075,20.9,500.0,22.0,0.8,0.03,0.38,0.18
0,2021-06-14 20:15:00,234.07944,31.95,20.8,410.64345,16.4006,0.8,0.03,0.38,0.18
0,2021-06-14 20:20:00,149.45801,28.2,20.0,433.35375,15.0,0.8,0.14,0.45,0.18
0,2021-06-14 20:25:00,151.52703,24.9,18.98,434.78813,15.0,0.8,0.14,0.45,0.18
0,2021-06-14 20:30:00,135.15232,24.9,18.98,519.94846,15.0,0.8,0.18,0.8,0.18
0,2021-06-14 20:35:00,299.99,24.9,18.98,442.74184,3.69,0.8,0.14,0.45,0.2
0,2021-06-14 20:40:00,299.99,24.9,18.98,268.04229,3.69,0.8,0.14,0.45,0.2
0,2021-06-14 20:45:00,299.99,24.9,18.98,274.74548,3.69,0.8,0.19,1.03,0.2
0,2021-06-14 20:50:00,299.99,24.9,13.7,243.76995,3.69,0.8,0.14,1.0,0.18
0,2021-06-14 20:55:00,299.99,24.9,10.6,243.76995,4.49,0.8,0.19,1.03,0.2
0,2021-06-14 21:00:00,107.60301,24.9,10.6,143.16808,4.49,0.8,0.19,1.03,0.2
0,2021-06-14 21:05:00,299.99,24.9,10.6,200.0,9.6,0.8,0.18,0.8,0.18
0,2021-06-14 21:10:00,299.99,24.9,10.6,141.38432,9.6,0.8,0.18,0.8,0.18
0,2021-06-14 21:15:00,299.99,24.9,10.79,200.0,13.73,0.8,0.18,1.03,0.19
0,2021-06-14 21:20:00,299.99,24.9,10.6,131.59517,15.1,0.8,0.03,0.38,0.18
0,2021-06-14 21:25:00,299.99,24.9,10.6,100.89,15.1,0.8,0.03,0.38,0.18
0,2021-06-14 21:30:00,299.99,24.9,10.6,135.67918,15.1,0.8,0.14,0.8,0.2
0,2021-06-14 21:35:00,299.99,24.9,10.6,129.17846,15.1,0.95,0.05,0.45,0.19
