,INTERVAL_DATETIME,RRP,RAISEREGRRP,LOWERREGRRP,RAISE6SECRRP,RAISE60SECRRP,RAISE5MINRRP,LOWER6SECRRP,LOWER60SECRRP,LOWER5MINRRP
12,2021-01-22 14:30:00,42.25003,17.79,4.99,3.0,1.98,0.87,0.99,1.8,0.42
12,2021-01-22 14:35:00,33.8381,17.79,4.99,2.0,1.98,0.87,1.23,3.68,1.03
12,2021-01-22 14:40:00,38.90077,29.43073,4.7793,3.68,2.0,0.87,1.23,3.73,1.03
12,2021-01-22 14:45:00,40.2,15.36,4.99,2.33,1.98,0.87,1.23,3.73,1.03
12,2021-01-22 14:50:00,40.2,16.20006,4.99,3.68,2.77,0.87,0.99,1.99,0.95
12,2021-01-22 14:55:00,38.61225,15.09226,4.99,6.09226,4.88,0.87,0.99,1.99,0.95
12,2021-01-22 15:00:00,40.2,16.97251,4.99,7.97251,4.84749,0.87,1.0,2.0,0.99
12,2021-01-22 15:05:00,34.08137,28.56,5.36,6.0,2.29,0.8,0.4,1.81,0.42
12,2021-01-22 15:10:00,33.43482,19.59482,5.36,4.0,2.05482,0.87,0.95,2.0,0.44
12,2021-01-22 15:15:00,32.9347,13.8,7.73,3.2647,2.29,0.87,0.2,1.8,0.44
12,2021-01-22 15:20:00,37.52347,15.0,9.24,6.46347,3.68,0.87,1.1,3.68,1.03
12,2021-01-22 15:25:00,40.2,15.27436,7.73,7.94,4.88,0.87,1.23,3.68,1.03
12,2021-01-22 15:30:00,53.44339,27.0518,11.0,20.24262,5.73,0.87,0.99,1.99,1.03
12,2021-01-22 15:35:00,34.25584,14.73,9.24,4.58584,2.29,0.87,0.2,1.8,0.42
12,2021-01-22 15:40:00,35.19999,21.35999,5.36,5.52999,2.29,0.87,0.81,1.95,0.99
12,2021-01-22 15:45:00,32.41347,15.36,10.99,3.03347,2.0,0.87,0.81,1.95,0.99
12,2021-01-22 15:50:00,34.28014,20.68,7.73,4.37243,2.29,0.87,1.0,3.68,1.0
12,2021-01-22 15:55:00,34.81725,22.99351,7.73,4.66725,2.77,0.87,0.59368,1.99,0.79
12,2021-01-22 16:00:00,44.35714,28.81295,10.99,13.29714,3.68,0.87,0.99,1.95,0.99
12,2021-01-22 16:05:00,33.48363,30.0,9.25,5.73,2.0,0.87,0.05,1.03,0.42
12,2021-01-22 16:10:00,33.53418,30.0,9.25,6.98,2.0,0.87,0.81,1.99,0.79
12,2021-01-22 16:15:00,38.50934,17.79,8.3,8.34934,2.78,0.87,0.81,1.95,0.99
12,2021-01-22 16:20:00,40.73009,20.68,14.0,9.95,3.40009,0.87,0.5,1.81,0.79
12,2021-01-22 16:25:00,38.83,15.0,11.0,8.68,2.77,0.87,0.81,2.0,0.99
12,2021-01-22 16:30:00,52.5167,25.74672,6.73667,19.51661,5.62009,0.87,0.2,1.4,0.42
12,2021-01-22 16:35:00,49.5,39.12,14.0,20.7,4.88,0.87,0.4,1.03,0.44
12,2021-01-22 16:40:00,46.11,30.0,5.36,13.73,5.0,0.87,0.5,1.81,0.79
12,2021-01-22 16:45:00,44.79998,18.65,9.25,13.73,4.92,0.87,0.2,1.81,0.44
12,2021-01-22 16:50:00,47.73007,19.19454,6.0,14.98,5.37007,0.87,0.03,1.03,0.2
12,2021-01-22 16:55:00,48.20232,19.69232,6.0,15.0,5.82232,0.87,0.03,1.03,0.2
12,2021-01-22 17:00:00,49.5,18.5,6.03705,16.24,5.88,0.87,0.03,1.03,0.42
12,2021-01-22 17:05:00,47.73007,30.0,5.36,16.26429,7.73,0.87,0.4,1.81,0.44
12,2021-01-22 17:10:00,34.90568,18.5,3.99,13.58,5.0,0.88,0.03,1.03,0.42
12,2021-01-22 17:15:00,34.91269,12.41,14.0,13.7,4.88,0.88,0.99,12.5474,1.03
12,2021-01-22 17:20:00,35.18945,10.70945,5.36,4.98,2.81945,0.88,0.99,13.44035,2.0
12,2021-01-22 17:25:00,40.73017,12.51662,14.73,8.34017,5.0,0.88,0.99,15.0,1.79
12,2021-01-22 17:30:00,44.7,15.192,14.0,10.0,7.192,0.88,0.99,10.0,1.03
12,2021-01-22 17:35:00,44.7,22.41571,12.36,9.5,7.73,0.88,0.05,2.65,1.03
12,2021-01-22 17:40:00,44.7,15.0,12.61,9.5,7.79,0.9,0.5,6.73,1.79
12,2021-01-22 17:45:00,49.63,18.5,11.85,13.73,8.49,0.9,0.5,4.95,1.03
12,2021-01-22 17:50:00,54.30541,18.5,10.56667,16.68,8.49,0.9,0.2,4.5,1.0
12,2021-01-22 17:55:00,55.33065,13.5,9.25,16.97853,8.49,0.9,0.03,1.03,0.2
12,2021-01-22 18:00:00,54.18299,18.5,9.25,16.62,8.49,0.9,0.05,3.81,0.43
12,2021-01-22 18:05:00,56.76532,21.57705,10.83167,18.10705,8.49,0.9,0.5,4.5,0.79
12,2021-01-22 18:10:00,57.18729,20.66886,11.0,17.19886,8.49,0.9,0.2,1.03,0.42
12,2021-01-22 18:15:00,56.72938,15.0,14.73,17.15581,8.49,0.9,0.05,1.03,0.42
12,2021-01-22 18:20:00,58.8,15.0,14.73,18.43883,8.49,0.9,0.4,1.81,0.79
12,2021-01-22 18:25:00,59.7,15.0,14.73,18.93579,8.49,0.9,0.2,1.03,0.42
12,2021-01-22 18:30:00,70.82,23.7,14.0,20.7,8.49,0.9,0.4,1.81,0.43
12,2021-01-22 18:35:00,200.11,52.30177,11.0,36.32943,15.0,0.9,0.5,1.95,0.44
12,2021-01-22 18:40:00,280.38485,91.19952,11.0,71.30952,16.62,0.9,0.5,2.0,0.44
12,2021-01-22 18:45:00,45.41996,18.65,9.99667,14.16,4.49,0.88,0.2,1.03,0.43
12,2021-01-22 18:50:00,57.42031,25.0,9.7175,19.55829,5.01675,0.88,0.03,1.03,0.42
12,2021-01-22 18:55:00,58.47375,25.20994,9.68,20.45,5.01675,0.88,0.4,1.03,0.43
12,2021-01-22 19:00:00,55.8133,24.94711,9.68,20.37422,5.01675,0.9,0.4,1.03,0.43
12,2021-01-22 19:05:00,73.46004,32.46,14.0,20.7,8.49,0.9,0.4,1.03,0.43
12,2021-01-22 19:10:00,59.38753,36.80715,20.55,16.80715,8.49,0.9,0.2,1.03,0.43
12,2021-01-22 19:15:00,62.19519,39.55,20.55,20.7,8.49,0.9,0.4,1.03,0.44
12,2021-01-22 19:20:00,57.18548,24.81612,14.73,15.42612,8.49,0.9,0.4,1.03,0.44
12,2021-01-22 19:25:00,58.02719,36.01715,11.0,16.32374,8.49,0.9,0.4,1.03,0.79
12,2021-01-22 19:30:00,56.86743,24.47901,9.75917,15.08901,8.49,0.9,0.05,1.03,0.43
12,2021-01-22 19:35:00,60.70001,29.23428,5.36,20.7,7.63428,0.9,0.05,1.03,0.42
12,2021-01-22 19:40:00,61.88617,27.7,3.99,20.7,6.1,0.9,0.4,1.4,0.43
12,2021-01-22 19:45:00,58.7112,25.71119,6.0,18.71119,7.0,0.9,0.05,1.03,0.2
12,2021-01-22 19:50:00,60.47935,27.35729,11.0,20.35729,7.0,0.9,0.2,1.03,0.42
12,2021-01-22 19:55:00,59.14794,25.9945,12.36,20.2645,5.73,0.9,0.05,1.03,0.2
12,2021-01-22 20:00:00,55.74004,25.38826,6.0,15.0,8.49,0.9,0.05,1.03,0.42
12,2021-01-22 20:05:00,57.14651,24.34253,6.0,15.85207,8.49,0.9,0.4,1.03,0.43
12,2021-01-22 20:10:00,57.69246,24.96563,4.99,16.47517,8.49,0.9,0.2,1.03,0.43
12,2021-01-22 20:15:00,56.20939,21.00941,4.78366,12.51941,8.49,0.9,0.2,1.03,0.42
12,2021-01-22 20:20:00,55.52252,13.73396,6.0,9.89,8.49,0.9,0.05,1.03,0.2
12,2021-01-22 20:25:00,55.73004,18.5,13.95,9.55619,8.49,0.9,0.4,1.8,0.43
12,2021-01-22 20:30:00,54.72583,15.0,13.95,9.5,8.49,0.9,0.2,1.03,0.44
12,2021-01-22 20:35:00,51.54617,14.73,13.95,9.5,5.08,0.9,0.05,1.03,0.2
12,2021-01-22 20:40:00,50.50248,13.0,9.45,9.5,4.49,0.89,0.05,1.03,0.2
12,2021-01-22 20:45:00,43.01853,8.0,6.2475,7.73,2.78,0.88,0.03,1.03,0.2
12,2021-01-22 20:50:00,37.99385,7.13862,9.25,6.0,2.7126,0.88,0.05,1.81,0.79
12,2021-01-22 20:55:00,38.28696,7.02754,7.06917,6.98152,2.69604,0.88,0.05,1.8,0.99
12,2021-01-22 21:00:00,37.01,10.24003,9.14878,6.0,2.77,0.88,0.05,1.99,0.99
12,2021-01-22 21:05:00,40.73009,10.36,10.99,7.745,2.0,0.88,0.81,2.65,1.0
12,2021-01-22 21:10:00,46.91396,14.73,10.99,15.0,4.52399,0.88,0.5,1.99,0.99
12,2021-01-22 21:15:00,44.25,7.98,10.99,7.73,2.0,0.88,0.05,1.03,0.42
12,2021-01-22 21:20:00,38.82238,7.0,5.36,5.0,1.73,0.88,0.05,1.03,0.2
12,2021-01-22 21:25:00,38.19584,5.48,3.8,4.98,1.7,0.88,0.05,1.03,0.2
