,REGIONID,DATETIME,RRPEEP1,RRPEEP2,RRPEEP3,RRPEEP4,RRPEEP5,RRPEEP6,RRPEEP7,RRPEEP8,RRPEEP9,RRPEEP10,RRPEEP11,RRPEEP12,RRPEEP13,RRPEEP14,RRPEEP15,RRPEEP16,RRPEEP17,RRPEEP18,RRPEEP19,RRPEEP20,RRPEEP25,RRPEEP26,RRPEEP27,RRPEEP28,RRPEEP29,RRPEEP30,RRPEEP31,RRPEEP32,RRPEEP33,RRPEEP34,RRPEEP35,RRPEEP36,RRPEEP37,RRPEEP38,RRPEEP39,RRPEEP40,RRPEEP41,RRPEEP42,RRPEEP43
0,NSW1,2021/01/22 20:00:00,65.54363,60.87608,106.28847,59.72192,299.6,55.02313,299.99,64.62931,62.20571,69.24005,62.05777,214.38986,59.82077,299.99,63.5093,63.5093,63.5093,63.01858,72.0766,62.81164,212.80653,59.15486,299.99,46.37613,65.48122,61.0212,100.86423,60.29562,294.111,56.67758,299.99,63.5093,62.88,63.22992,62.88,63.54015,62.88,80.16269,208.84026
1,QLD1,2021/01/22 20:00:00,62.09208,58.08519,99.94706,56.98394,269.49209,52.90577,269.8429,61.22591,58.92994,65.59385,58.8,200.11,57.07826,271.84324,60.16488,60.16488,60.16488,59.7,68.28103,59.50397,200.11,55.62554,282.0919,44.25,62.96143,56.95676,98.43706,55.47615,291.03,49.5,358.5518,60.16488,59.56872,59.90021,59.56872,60.19411,59.56872,75.38,194.93004
2,SA1,2021/01/22 20:00:00,62.0,62.0,62.0,62.0,106.26228,61.0,106.20137,62.0,62.0,65.0902,62.0,204.35236,61.0,312.96466,62.0,62.0,62.0,61.20096,72.15909,61.0,118.46109,61.2159,284.04143,51.22644,62.0,62.0,62.0,62.0,106.56109,61.87399,106.20137,62.0,62.0,62.0,62.0,62.0,62.0,76.49072,380.0
3,TAS1,2021/01/22 20:00:00,18.09,16.81,18.25655,16.63956,18.25655,13.49793,18.25655,16.94621,16.81,18.25655,16.81,18.25655,16.81,18.25655,16.81,16.81,16.81,16.81,18.25655,16.81,18.25655,15.66267,18.25655,12.097,17.9824,16.81,18.25655,16.81,18.25655,13.49793,18.25655,42.21045,12.26819,46.28786,11.6725,52.16184,11.56,68.5424,18.25655
4,VIC1,2021/01/22 20:00:00,57.53181,55.0,57.47703,55.0,96.97416,53.13835,96.91857,57.78037,55.13112,61.95885,55.0,195.56052,52.86748,299.5,56.28645,56.28645,56.28645,55.85154,64.49711,55.66814,109.34407,55.0,263.3203,43.94689,57.47703,55.13112,57.47703,55.0,97.75646,54.73614,96.91857,56.28645,55.99438,56.58073,55.99438,56.87724,55.99438,72.42497,190.49833
0,NSW1,2021/01/22 20:30:00,61.84023,58.94462,64.54796,58.50867,221.22598,53.53977,299.99,60.5195,59.93977,62.0587,59.93977,99.26032,57.64529,299.6,59.93977,59.93977,59.93977,59.93977,59.93977,59.93977,96.63066,57.03941,299.6,41.80983,61.68942,59.49057,64.48668,59.23155,199.37509,54.8148,299.99,59.93977,60.37412,60.20698,60.37412,61.15157,60.37412,67.85505,121.75072
1,QLD1,2021/01/22 20:30:00,58.47823,55.74004,60.58768,55.74004,200.11,51.77021,267.37908,57.2293,56.68109,58.68482,56.68109,91.8,55.74004,267.03147,56.68109,56.68109,56.68109,56.68109,56.68109,56.68109,90.73001,54.34031,277.08232,40.73,59.20856,55.74004,63.23689,55.18694,200.11,48.49706,312.59732,56.68109,57.09183,56.93377,57.09183,57.82701,57.09183,63.69187,112.60004
2,SA1,2021/01/22 20:30:00,62.0,61.99,62.0,61.99,77.65447,61.0,96.59736,62.0,61.99,62.0,61.99,98.7642,60.09405,311.54145,62.0,61.0,62.0,61.0,62.8617,60.31395,91.36261,61.0,282.03025,44.14514,62.0,61.99,62.0,61.99,77.0,61.0,98.36,61.99,61.99,62.0,61.99,62.0,61.89931,67.01835,379.95
3,TAS1,2021/01/22 20:30:00,50.78563,50.18133,52.127,50.18133,60.52,48.01284,60.52,50.78563,50.18133,52.07751,50.18133,62.94943,47.00199,138.27,50.18133,50.18133,50.18133,50.18133,50.18133,50.18133,60.52,49.25226,138.27,35.41875,50.78563,50.18133,52.07751,50.18133,60.52,48.69489,60.52,50.70118,43.09584,51.58108,19.45179,52.80505,12.26819,60.52,60.52
4,VIC1,2021/01/22 20:30:00,55.6622,55.0,57.1321,55.0,70.81273,52.62373,87.62867,55.6622,55.0,57.07787,55.0,93.93964,51.51602,299.5,55.0,55.0,55.0,55.0,55.0,55.0,85.52886,53.98191,262.63294,38.8229,55.6622,55.0,57.07787,55.0,70.21592,53.37113,89.22766,55.0,55.0,55.37477,55.0,56.24354,55.0,62.409,115.22447
0,NSW1,2021/01/22 21:00:00,53.33319,43.89,55.46282,42.46994,59.38257,39.15,223.41136,52.33862,43.89,53.88054,42.98541,54.53788,39.20598,112.5092,51.49579,45.53994,51.49579,43.89,52.08797,42.38741,57.71241,39.15018,77.15121,39.12,53.06211,43.89,54.77018,42.98541,58.26274,39.15018,61.11192,51.70122,45.87544,52.15054,44.56635,52.60658,43.89,54.53788,54.53788
1,QLD1,2021/01/22 21:00:00,50.68462,42.6511,52.70849,41.27112,55.74004,38.0449,200.11,49.77998,42.6511,51.20479,41.77204,51.82948,38.0993,102.27428,49.30332,44.25,49.30332,42.6511,49.69998,41.19093,55.73004,37.48333,73.31982,37.01,51.5643,41.87785,54.42797,40.2491,59.65775,35.32675,291.03,49.5,44.25,49.69998,43.30836,49.99409,42.6511,51.82948,51.82948
2,SA1,2021/01/22 21:00:00,60.44,50.46575,61.0,48.83293,61.32676,45.01559,118.0,60.44,49.05699,61.0,47.1434,61.32676,42.59144,129.68071,60.44,50.60347,60.44,47.57185,61.69616,43.69733,62.15045,43.43558,82.47628,42.00196,60.44,50.46575,60.54866,49.42563,61.32676,45.0158,61.32676,60.00896,52.25407,60.44,50.28616,60.44,49.05699,61.32676,365.88734
3,TAS1,2021/01/22 21:00:00,48.077,39.93733,49.52742,38.64484,50.57021,35.62317,97.06736,48.077,38.8222,49.63394,37.30747,50.57021,35.28775,109.77915,47.30265,40.66474,47.30265,38.8222,47.84672,36.78833,50.57021,35.36,66.79536,35.35,47.83258,39.93733,48.90878,39.114,50.57021,35.62333,50.57021,47.98722,40.92998,48.91505,39.08836,49.73645,35.54125,53.77469,50.57021
4,VIC1,2021/01/22 21:00:00,52.2889,43.43789,53.86607,42.03245,55.0,38.74672,106.10589,52.2889,42.22531,53.98191,40.5782,55.0,36.66015,120.0,51.44688,44.22887,51.44688,42.22531,52.03849,40.0137,55.0,37.96393,72.83071,37.28141,52.02312,43.43789,53.19337,42.54262,55.0,38.7469,55.0,51.65211,44.97717,52.101,43.28331,52.55661,42.22531,55.0,55.0
0,NSW1,2021/01/22 21:30:00,51.87838,49.2197,54.2656,43.89,58.04203,39.54609,103.51871,51.80967,49.2197,53.32629,43.89,53.32629,40.24467,79.00758,49.95714,49.58721,51.37223,49.2197,51.94187,43.89,55.88751,41.35652,68.29319,39.12,51.04489,49.94,54.15036,44.13663,57.49421,40.16883,62.21978,49.94,49.58721,49.94,49.2197,49.94,47.46978,49.94,53.32629
1,QLD1,2021/01/22 21:30:00,49.5,47.73005,51.46286,43.20053,55.04425,39.8068,95.30473,49.5,47.73005,50.57207,43.20053,50.57207,40.50997,73.82375,47.73005,47.73005,49.08206,47.73005,49.5,43.20053,54.19606,40.70685,66.35875,37.93602,49.5,47.71368,53.69884,41.85704,59.18875,36.70899,291.03,47.73005,47.73005,47.73005,47.73005,47.73005,46.37714,47.73005,50.57207
2,SA1,2021/01/22 21:30:00,59.23787,56.30055,60.44,50.20411,60.93979,45.23528,94.64,60.0088,55.25313,60.81683,48.35034,60.81683,41.87986,87.25253,58.47525,55.22931,60.44,53.24161,62.0,45.12851,61.72235,45.20372,69.29061,41.13407,58.28614,57.02451,60.44,50.48623,60.93979,45.9476,62.0,57.02451,56.19128,56.64,55.25313,56.59105,52.78941,56.59105,67.13625
3,TAS1,2021/01/22 21:30:00,61.51341,61.33319,61.76071,61.1244,62.39309,60.74418,89.45317,61.51341,61.33319,61.59912,61.1244,61.59912,60.74418,82.47058,61.33319,61.33319,61.50083,61.33319,61.51341,61.1244,62.11718,60.92617,63.97495,60.74418,61.42889,61.33319,61.73538,61.1244,62.33758,60.74418,63.50908,61.51341,48.7525,152.66716,47.41622,156.6432,44.8037,396.85,61.59912
4,VIC1,2021/01/22 21:30:00,52.51441,49.82313,54.41795,44.42809,55.0,40.03093,91.74272,53.43578,48.89621,55.0,42.7876,55.0,37.06155,84.58141,51.0455,49.72643,52.49142,48.43807,53.57213,42.38526,55.0,40.69977,64.71388,37.4229,51.6707,50.55226,54.30239,44.67775,55.0,40.6613,57.29856,50.55226,49.72643,50.2114,48.89621,50.08021,46.71595,50.08021,55.0
0,NSW1,2021/01/22 22:00:00,39.15018,39.15,39.30104,39.14994,49.50982,35.55,59.42305,39.15018,39.15,39.30104,39.14994,49.94,38.87161,51.44652,39.15018,39.15,39.15018,39.15,40.02805,39.14953,45.39481,37.40226,54.83291,35.55,39.15018,39.15,39.15054,39.14994,46.55289,37.59292,49.94,39.15018,39.15,39.15018,39.15,39.15018,39.15,39.15018,43.89
1,QLD1,2021/01/22 22:00:00,37.87983,37.87966,38.0258,37.8796,47.19639,34.65347,56.22742,37.87983,37.87966,38.0258,37.8796,47.60647,37.6103,49.04259,37.87983,37.87966,37.87983,37.87966,38.72922,37.8792,44.25,35.65458,53.45009,33.38961,38.7361,37.32065,39.45254,36.49925,48.5399,33.28068,291.77239,37.87983,37.87966,37.87983,37.87966,37.87983,37.87966,37.87983,42.15121
2,SA1,2021/01/22 22:00:00,42.20825,42.20805,42.37089,42.20799,53.37709,38.68966,60.44,43.01042,41.41805,43.99391,40.63987,59.67071,38.46942,61.0,43.27679,41.27395,44.78553,40.13428,48.10746,38.34662,51.61319,38.692,60.93979,37.13889,42.20825,42.20805,42.20864,42.20799,50.18919,40.52935,53.84087,42.6078,41.81155,43.01042,41.41805,43.41616,41.02752,43.41616,62.0
3,TAS1,2021/01/22 22:00:00,39.2883,39.28812,39.43969,39.28806,49.68449,36.132,56.33428,40.03498,38.55277,40.95043,37.82842,55.54272,36.08076,58.28777,39.66021,38.91905,40.41265,38.55277,42.10012,37.82802,47.29994,36.577,56.33428,35.94704,39.2883,39.28812,39.28866,39.28806,46.71713,37.72555,50.11619,40.06283,38.52395,42.71622,37.77001,138.27,37.0262,396.66,47.91599
4,VIC1,2021/01/22 22:00:00,38.35775,38.35758,38.50556,38.35752,48.50771,35.16015,55.0,39.08675,37.63964,39.98052,36.93245,54.22718,34.96,56.90721,38.72085,37.99724,39.45547,37.63964,41.10297,36.93206,46.17964,35.62027,55.0,34.83044,38.35775,38.35758,38.35811,38.35752,45.61063,36.83202,48.92918,38.72085,37.99724,39.08675,37.63964,39.45547,37.28474,39.45547,46.78109
0,NSW1,2021/01/22 22:30:00,43.89,39.57333,47.14982,39.15018,54.27872,39.12,64.79144,43.89,39.57333,47.78136,39.15018,50.11946,39.12,56.41177,43.89,40.96937,43.89,39.55465,48.72324,39.15018,52.77732,39.12,57.22779,35.55,43.89,39.57333,47.14982,39.15018,50.13018,39.12,52.53047,43.89,40.96989,43.89,39.57333,44.46623,39.15036,44.71848,49.94
1,QLD1,2021/01/22 22:30:00,44.00413,39.97411,46.6559,39.54668,53.61311,39.51619,62.95618,44.00413,39.97411,47.28082,39.54668,49.50485,39.51619,55.72,44.00413,41.2854,44.00413,39.95524,48.21283,39.54668,52.91456,38.71019,58.68006,34.8532,44.3345,39.15878,48.71052,38.09795,70.9,35.8746,592.42,44.00413,41.28592,44.00413,39.97411,44.25,39.54686,44.25003,49.41685
2,SA1,2021/01/22 22:30:00,48.41823,43.6562,52.01438,43.18939,59.0092,43.1561,62.0,49.33147,42.84549,54.7152,41.20722,59.0092,38.89614,62.78109,49.64732,44.07179,50.90132,41.09792,59.07272,38.65164,59.74295,40.91272,61.05803,36.09484,48.41823,43.6562,52.01438,43.18939,55.30223,43.1561,57.41,48.87307,44.77556,49.33147,42.84549,50.44722,41.99114,51.20785,62.95594
3,TAS1,2021/01/22 22:30:00,45.63065,41.14278,49.01975,40.70285,55.90537,40.67147,61.29364,46.49131,40.37874,51.56508,38.83479,55.90537,36.65677,63.76735,46.0593,42.19715,46.49131,39.98224,52.58154,38.83479,55.90537,39.17246,57.84643,35.564,45.63065,41.14278,49.01975,40.70285,52.11831,40.67147,54.10473,46.53047,41.76603,47.44248,39.55262,51.17185,38.46032,396.63,54.90527
4,VIC1,2021/01/22 22:30:00,44.89167,40.47649,48.22589,40.04368,55.0,40.01281,60.30101,45.7384,39.72482,50.73,38.20587,55.0,36.06313,62.73466,45.31338,41.51378,45.7384,39.33475,51.73,38.20587,55.0,38.53808,56.90963,34.54631,44.89167,40.47649,48.22589,40.04368,51.27427,40.01281,53.22852,45.31338,41.51432,45.7384,39.72482,46.77288,38.9327,47.47811,54.0161
0,NSW1,2021/01/22 23:00:00,39.12,37.91668,39.15,35.55,41.14398,35.55,54.50946,39.12,37.91668,39.15,35.74169,41.6323,35.55,48.53411,39.12,39.12,39.12,37.70073,39.15,35.71256,39.15054,35.55,49.94,35.48,39.12,37.91668,39.15,35.55,39.15018,35.55,39.15036,39.12,39.12,39.12,37.91668,39.15,37.14508,39.15,42.58361
1,QLD1,2021/01/22 23:00:00,38.55854,37.37249,38.58811,35.2,40.55347,35.2,52.15094,38.55854,37.37249,38.58811,35.22872,40.73003,35.2,46.78059,38.55854,38.55854,38.55854,37.15964,38.58811,35.2,39.16914,34.52149,49.59192,33.85341,39.13859,36.54676,40.05814,33.9202,52.62006,32.05511,591.42,38.55854,38.55854,38.55854,37.37249,38.58811,36.61196,38.58811,41.66072
2,SA1,2021/01/22 23:00:00,41.01839,39.75667,41.04985,37.27515,43.14059,37.27515,57.15466,41.7962,39.01427,42.6188,36.43041,48.36953,34.55313,58.2,42.06772,39.98994,42.94407,37.56771,45.80573,34.1224,42.89755,35.99935,57.41,34.69222,41.01839,39.75667,41.04985,37.27515,41.05003,37.27515,41.05022,41.4058,40.63395,41.7962,39.01427,42.22199,37.86084,42.6188,60.44
3,TAS1,2021/01/22 23:00:00,39.53858,38.32238,39.5689,35.93038,41.58422,35.93038,55.09271,40.28833,37.60677,41.08125,35.564,46.62451,35.39231,56.39914,39.91201,39.16801,40.28833,37.39259,41.46674,35.564,40.69932,35.564,53.85967,35.39231,39.53858,38.32238,39.5689,35.93038,39.56908,35.93038,39.56927,40.31925,38.76836,41.11049,36.93526,46.85457,35.564,396.63,47.68989
4,VIC1,2021/01/22 23:00:00,38.79904,37.60559,38.8288,35.25833,40.80642,35.25833,54.06224,39.53477,36.90336,40.31286,34.4593,45.75244,32.68359,55.34424,39.16549,38.4354,39.53477,36.69319,40.69114,34.43121,39.93807,34.59993,52.85226,33.88464,38.79904,37.60559,38.8288,35.25833,38.82897,35.25833,38.82915,39.16549,38.4354,39.53477,36.90336,39.93752,35.81233,40.31286,46.79789
0,NSW1,2021/01/22 23:30:00,43.89,39.12,46.37613,38.3405,53.66245,35.54,64.64701,43.89,39.12,46.71294,39.12,49.94,35.54,57.13389,41.84868,39.12,43.89,39.12,46.71294,39.12,51.8686,35.54,57.93115,35.47,43.89,39.12,44.67306,39.05636,53.66245,35.54,55.19345,41.44868,39.12,43.89,39.12,43.89,39.12,46.71294,49.94
1,QLD1,2021/01/22 23:30:00,41.88575,37.33357,44.25,36.58967,50.08474,34.42515,59.45006,41.88575,37.33357,44.25,37.33357,46.95726,34.42515,53.32474,39.93764,37.33357,41.88575,37.33357,44.25,37.33357,49.5,33.66615,56.1139,32.86089,42.64679,36.7835,44.25,35.91664,55.18066,31.26667,288.0,39.55591,37.33357,41.88575,37.33357,41.88575,37.33357,44.25,46.95726
2,SA1,2021/01/22 23:30:00,47.7851,42.99113,50.49187,42.1345,57.88128,39.42254,61.36391,48.68473,42.19553,52.78875,41.41222,57.88128,35.99255,62.0,46.72657,41.91533,50.25133,40.99396,56.73994,39.02784,58.5597,37.72525,61.0,35.79968,47.7851,42.99113,48.63766,42.9212,57.88128,39.42254,57.88128,45.55025,42.59178,48.68473,42.19553,49.13988,42.19553,52.78875,62.0
3,TAS1,2021/01/22 23:30:00,46.03581,41.62972,48.64349,40.80022,55.7624,38.56364,61.71269,46.9025,40.85931,50.85628,40.39231,55.7624,35.564,65.14808,44.30626,41.24301,46.9025,40.85931,51.33042,40.39231,55.7624,37.4989,59.08062,36.04618,46.03581,41.62972,46.85715,41.562,55.7624,38.56364,55.7624,44.33282,40.82219,47.86455,40.39231,50.16755,40.0255,141.34611,55.38742
4,VIC1,2021/01/22 23:30:00,45.4064,40.85107,47.97843,40.03708,55.0,37.46012,60.86894,46.26124,40.09507,50.16096,39.35075,55.0,34.20087,64.25736,43.7005,40.4716,46.26124,40.09507,50.62862,39.35075,55.0,36.42584,58.27285,35.01469,45.4064,40.85107,46.21651,40.78462,55.0,37.46012,55.0,43.2828,40.4716,46.26124,40.09507,46.69373,40.09507,50.16096,54.63015
0,NSW1,2021/01/23 00:00:00,46.8477,39.12,49.94,39.12,53.1473,35.54,62.79838,46.8477,39.12,49.94,39.12,49.94,35.54,54.63703,44.13682,43.89,46.8477,39.12,49.94,39.12,51.63335,35.54,56.34537,35.47,45.81516,39.12,49.94,39.12,53.1473,35.54,54.66104,44.01805,43.89,46.8477,39.31045,49.94,39.14406,49.94,49.94
1,QLD1,2021/01/23 00:00:00,44.25,37.50367,47.17084,37.50367,49.82937,34.53331,58.54006,44.25,37.50367,47.17084,37.50367,47.17084,34.53331,51.2261,42.00003,42.00003,44.25,37.50367,47.17084,37.50367,49.5,33.81941,54.82698,33.01012,44.25,36.9508,48.95757,36.1384,54.49201,31.40799,288.0,42.00003,42.00003,44.25,37.68624,47.17084,37.52673,47.17084,47.17084
2,SA1,2021/01/23 00:00:00,54.35793,45.3914,57.94597,45.3914,59.65405,42.01048,62.0,55.37688,44.55388,59.65405,43.72939,59.82164,37.90503,62.0,52.52877,49.92796,57.13061,43.39667,61.0,41.25204,60.44,40.05426,62.0,38.25967,53.15987,45.3914,57.94597,45.3914,59.65405,42.01048,59.65405,51.55147,50.45441,55.37688,44.77078,59.2705,44.58128,59.65405,63.37518
3,TAS1,2021/01/23 00:00:00,50.15751,41.88385,53.46829,41.88385,55.33348,39.36515,60.48799,51.09772,41.11105,55.33348,40.55879,55.48893,35.564,62.82799,47.69625,46.55563,51.09772,41.11105,54.47056,40.55879,55.33348,37.92786,58.11736,36.8065,49.05203,41.88385,53.46829,41.88385,55.33348,39.36515,55.33348,48.05954,46.07446,52.15394,40.564,56.68235,40.39231,138.27,55.33348
4,VIC1,2021/01/23 00:00:00,49.85523,41.63143,53.14605,41.63143,55.0,38.53057,60.27919,50.78977,40.86328,55.0,40.1071,55.15452,34.76519,62.61112,47.4088,46.27505,50.78977,40.86328,54.14228,40.1071,55.0,37.12375,57.7671,36.02617,48.75641,41.63143,53.14605,41.63143,55.0,38.53057,55.0,47.28123,46.27505,50.78977,41.06222,54.64637,40.88842,55.0,55.0
